Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63361291,12/11/2024 11:22:28 PM,12/11/2024 11:42:38 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11230,1703 MCDONALD AVENUE,MCDONALD AVENUE,AVENUE O,65 STREET,AVENUE O,65 STREET,ADDRESS,BROOKLYN,MCDONALD AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,12/11/2024 11:42:44 PM,12 BROOKLYN,3066080001,BROOKLYN,991626,161940,PHONE,Unspecified,BROOKLYN,,,,,,,,40.611161206272136,-73.97343420990082,"(40.611161206272136, -73.97343420990082)"
63370049,12/11/2024 11:21:50 PM,12/12/2024 01:04:53 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,265 POWERS STREET,POWERS STREET,JUDGE STREET,OLIVE STREET,JUDGE STREET,OLIVE STREET,ADDRESS,BROOKLYN,POWERS STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/12/2024 01:04:58 AM,01 BROOKLYN,3029200037,BROOKLYN,1001071,199072,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.7130674090253,-73.93932397286505,"(40.7130674090253, -73.93932397286505)"
63363853,12/11/2024 11:17:13 PM,12/11/2024 11:46:07 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,3094 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,BRIGHTON    8 LANE,BRIGHTON   10 LANE,BRIGHTON    8 LANE,BRIGHTON   10 LANE,ADDRESS,BROOKLYN,CONEY ISLAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 11:46:13 PM,13 BROOKLYN,3086680839,BROOKLYN,995400,150851,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58072019444002,-73.95985987562753,"(40.58072019444002, -73.95985987562753)"
63366302,12/11/2024 11:14:23 PM,12/11/2024 11:42:39 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOM X BOULEVARD,MALCOM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 11:42:44 PM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,PHONE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63367614,12/11/2024 11:07:12 PM,12/12/2024 12:50:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,437 HERKIMER STREET,HERKIMER STREET,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,HERKIMER STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/12/2024 12:50:58 AM,03 BROOKLYN,3018640044,BROOKLYN,1001126,186689,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67907885449808,-73.93915660433757,"(40.67907885449808, -73.93915660433757)"
63367574,12/11/2024 11:05:40 PM,12/12/2024 01:04:39 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,265 POWERS STREET,POWERS STREET,JUDGE STREET,OLIVE STREET,JUDGE STREET,OLIVE STREET,ADDRESS,BROOKLYN,POWERS STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/12/2024 01:04:43 AM,01 BROOKLYN,3029200037,BROOKLYN,1001071,199072,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.7130674090253,-73.93932397286505,"(40.7130674090253, -73.93932397286505)"
63365057,12/11/2024 11:05:01 PM,12/12/2024 12:18:32 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,2459 85 STREET,85 STREET,24 AVENUE,25 AVENUE,24 AVENUE,25 AVENUE,ADDRESS,BROOKLYN,85 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2024 12:18:33 AM,11 BROOKLYN,3068560054,BROOKLYN,987716,157549,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.59911119934112,-73.98751892488598,"(40.59911119934112, -73.98751892488598)"
63366315,12/11/2024 11:01:48 PM,12/11/2024 11:03:08 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,525 EAST   21 STREET,EAST   21 STREET,DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   21 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 11:03:11 PM,14 BROOKLYN,3051850073,BROOKLYN,995836,172872,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.641162742829806,-73.95825248933495,"(40.641162742829806, -73.95825248933495)"
63364912,12/11/2024 10:59:58 PM,12/12/2024 01:09:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,728 LAFAYETTE AVENUE,LAFAYETTE AVENUE,TOMPKINS AVENUE,THROOP AVENUE,TOMPKINS AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2024 01:09:39 AM,03 BROOKLYN,3017910023,BROOKLYN,999774,190926,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69071092346614,-73.94402123490147,"(40.69071092346614, -73.94402123490147)"
63368822,12/11/2024 10:55:07 PM,12/12/2024 12:53:56 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221,941 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,CHARLES PLACE,EVERGREEN AVENUE,CHARLES PLACE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2024 12:54:00 AM,04 BROOKLYN,3031830064,BROOKLYN,1003376,193444,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69761519705515,-73.93102545902238,"(40.69761519705515, -73.93102545902238)"
63362535,12/11/2024 10:44:19 PM,12/11/2024 11:13:42 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,670 GRAND STREET,GRAND STREET,LEONARD STREET,MANHATTAN AVENUE,LEONARD STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,GRAND STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 11:13:47 PM,01 BROOKLYN,3027870024,BROOKLYN,999265,198482,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71145124905545,-73.9458398167117,"(40.71145124905545, -73.9458398167117)"
63361276,12/11/2024 10:35:46 PM,12/11/2024 11:15:31 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11225,1222 NOSTRAND AVENUE,NOSTRAND AVENUE,HAWTHORNE STREET,WINTHROP STREET,HAWTHORNE STREET,WINTHROP STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 11:15:35 PM,09 BROOKLYN,3050470045,BROOKLYN,998042,178787,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65739497185935,-73.95029157803418,"(40.65739497185935, -73.95029157803418)"
63370124,12/11/2024 10:31:05 PM,12/12/2024 12:00:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,320 STERLING STREET,STERLING STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,STERLING STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/12/2024 12:00:12 AM,09 BROOKLYN,3013210011,BROOKLYN,998073,180888,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.663161704647315,-73.95017554238143,"(40.663161704647315, -73.95017554238143)"
63366304,12/11/2024 10:28:38 PM,12/11/2024 10:50:16 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11230,917 EAST   15 STREET,EAST   15 STREET,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,EAST   15 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 10:50:21 PM,14 BROOKLYN,3067080085,BROOKLYN,994877,167690,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62694045673409,-73.96171618737496,"(40.62694045673409, -73.96171618737496)"
63362448,12/11/2024 10:27:02 PM,12/12/2024 12:11:47 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11226,247 PARKSIDE AVENUE,PARKSIDE AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,PARKSIDE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2024 12:11:54 AM,09 BROOKLYN,3050480001,BROOKLYN,995546,178162,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65568301992176,-73.95928857921919,"(40.65568301992176, -73.95928857921919)"
63367561,12/11/2024 10:22:06 PM,12/11/2024 10:44:08 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 10:44:11 PM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63368786,12/11/2024 10:17:21 PM,12/11/2024 10:33:16 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11218,581 OCEAN PARKWAY,OCEAN PARKWAY,DITMAS AVENUE,AVENUE F,DITMAS AVENUE,AVENUE F,ADDRESS,BROOKLYN,OCEAN PARKWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 10:33:19 PM,12 BROOKLYN,3054000068,BROOKLYN,991910,170420,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63443679193743,-73.9724017180773,"(40.63443679193743, -73.9724017180773)"
63367516,12/11/2024 10:11:26 PM,12/12/2024 01:27:48 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,513 EVERGREEN AVENUE,EVERGREEN AVENUE,PUTNAM AVENUE,CORNELIA STREET,PUTNAM AVENUE,CORNELIA STREET,ADDRESS,BROOKLYN,EVERGREEN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2024 01:27:51 AM,04 BROOKLYN,3033750004,BROOKLYN,1007588,190856,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69050163417127,-73.91584459989488,"(40.69050163417127, -73.91584459989488)"
63368851,12/11/2024 10:10:27 PM,12/11/2024 10:23:21 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11235,3094 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,BRIGHTON    8 LANE,BRIGHTON   10 LANE,BRIGHTON    8 LANE,BRIGHTON   10 LANE,ADDRESS,BROOKLYN,CONEY ISLAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 10:23:25 PM,13 BROOKLYN,3086680839,BROOKLYN,995400,150851,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58072019444002,-73.95985987562753,"(40.58072019444002, -73.95985987562753)"
63362592,12/11/2024 10:08:47 PM,12/11/2024 10:16:32 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,525 EAST   21 STREET,EAST   21 STREET,DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   21 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 10:16:35 PM,14 BROOKLYN,3051850073,BROOKLYN,995836,172872,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.641162742829806,-73.95825248933495,"(40.641162742829806, -73.95825248933495)"
63367615,12/11/2024 10:08:31 PM,12/12/2024 01:27:32 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,513 EVERGREEN AVENUE,EVERGREEN AVENUE,PUTNAM AVENUE,CORNELIA STREET,PUTNAM AVENUE,CORNELIA STREET,ADDRESS,BROOKLYN,EVERGREEN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2024 01:27:35 AM,04 BROOKLYN,3033750004,BROOKLYN,1007588,190856,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69050163417127,-73.91584459989488,"(40.69050163417127, -73.91584459989488)"
63361372,12/11/2024 10:06:52 PM,12/11/2024 10:15:33 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,525 EAST   21 STREET,EAST   21 STREET,DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   21 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,12/11/2024 10:15:38 PM,14 BROOKLYN,3051850073,BROOKLYN,995836,172872,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.641162742829806,-73.95825248933495,"(40.641162742829806, -73.95825248933495)"
63361366,12/11/2024 10:03:32 PM,12/12/2024 12:48:31 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,217 ELDERT STREET,ELDERT STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,ELDERT STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2024 12:48:33 AM,04 BROOKLYN,3034110147,BROOKLYN,1009415,190902,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69062288727406,-73.90925638238771,"(40.69062288727406, -73.90925638238771)"
63367576,12/11/2024 10:01:02 PM,12/11/2024 10:41:34 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11230,211 AVENUE M,AVENUE M,EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,AVENUE M,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,12/11/2024 10:41:36 PM,12 BROOKLYN,3065380050,BROOKLYN,991765,163920,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61659578047228,-73.97293137656023,"(40.61659578047228, -73.97293137656023)"
63366309,12/11/2024 09:58:49 PM,12/11/2024 11:43:49 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,300 VERNON AVENUE,VERNON AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,VERNON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 11:43:52 PM,03 BROOKLYN,3015880001,BROOKLYN,1000998,192750,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69571514880267,-73.93960301874547,"(40.69571514880267, -73.93960301874547)"
63370060,12/11/2024 09:52:07 PM,12/12/2024 12:09:59 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1608 UNION STREET,UNION STREET,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/12/2024 12:10:03 AM,09 BROOKLYN,3014010021,BROOKLYN,1002112,182674,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66805664978962,-73.93561239915763,"(40.66805664978962, -73.93561239915763)"
63367502,12/11/2024 09:49:21 PM,12/11/2024 09:56:20 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11230,1202 AVENUE O,AVENUE O,EAST   12 STREET,EAST   13 STREET,EAST   12 STREET,EAST   13 STREET,ADDRESS,BROOKLYN,AVENUE O,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,12/11/2024 09:56:23 PM,14 BROOKLYN,3067590001,BROOKLYN,994883,162488,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61266204352735,-73.96170276552026,"(40.61266204352735, -73.96170276552026)"
63368685,12/11/2024 09:49:20 PM,12/11/2024 10:50:50 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,115 SCHOLES STREET,SCHOLES STREET,LEONARD STREET,MANHATTAN AVENUE,LEONARD STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,SCHOLES STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 10:50:55 PM,01 BROOKLYN,3030240001,BROOKLYN,999374,197444,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70860200021776,-73.94544897764193,"(40.70860200021776, -73.94544897764193)"
63365054,12/11/2024 09:36:10 PM,12/11/2024 10:57:35 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,433 57 STREET,57 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,57 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 10:57:37 PM,07 BROOKLYN,3008390062,BROOKLYN,979878,173181,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64201738042554,-74.01575370692593,"(40.64201738042554, -74.01575370692593)"
63361376,12/11/2024 09:23:07 PM,12/12/2024 12:13:06 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11229,1917 KINGS HIGHWAY,KINGS HIGHWAY,EAST   19 STREET,OCEAN AVENUE,EAST   19 STREET,OCEAN AVENUE,ADDRESS,BROOKLYN,KINGS HIGHWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/12/2024 12:13:09 AM,15 BROOKLYN,3067820007,BROOKLYN,996912,161656,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.610375707902925,-73.95439640911664,"(40.610375707902925, -73.95439640911664)"
63361306,12/11/2024 09:20:05 PM,12/11/2024 10:17:31 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11226,642 ROGERS AVENUE,ROGERS AVENUE,PARKSIDE AVENUE,CLARKSON AVENUE,PARKSIDE AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,ROGERS AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 10:17:35 PM,09 BROOKLYN,3050560050,BROOKLYN,997281,178217,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65583159962477,-73.95303543625613,"(40.65583159962477, -73.95303543625613)"
63366249,12/11/2024 09:14:59 PM,12/11/2024 10:23:10 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,1363 BUSHWICK AVENUE,BUSHWICK AVENUE,SCHAEFER STREET,DECATUR STREET,SCHAEFER STREET,DECATUR STREET,ADDRESS,BROOKLYN,BUSHWICK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 10:23:14 PM,04 BROOKLYN,3034270001,BROOKLYN,1008936,189013,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68543936751638,-73.91099055050852,"(40.68543936751638, -73.91099055050852)"
63367562,12/11/2024 09:05:30 PM,12/11/2024 09:07:31 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 09:07:35 PM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63366291,12/11/2024 08:49:02 PM,12/11/2024 09:39:14 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,2380 DEAN STREET,DEAN STREET,EASTERN PARKWAY,MOTHER GASTON BOULEVARD,EASTERN PARKWAY,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 09:39:18 PM,16 BROOKLYN,3014490057,BROOKLYN,1009601,185070,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6746148530329,-73.90860761800208,"(40.6746148530329, -73.90860761800208)"
63362590,12/11/2024 08:37:22 PM,12/11/2024 09:27:05 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11234,5023 AVENUE N,AVENUE N,UTICA AVENUE,EAST   51 STREET,UTICA AVENUE,EAST   51 STREET,ADDRESS,BROOKLYN,AVENUE N,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 09:27:09 PM,18 BROOKLYN,3078750001,BROOKLYN,1004635,164795,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.618977209787644,-73.9265717057739,"(40.618977209787644, -73.9265717057739)"
63361346,12/11/2024 08:28:51 PM,12/11/2024 08:57:55 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,312 84 STREET,84 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,84 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 08:57:58 PM,10 BROOKLYN,3060250011,BROOKLYN,975974,166930,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62485692463658,-74.02981339405383,"(40.62485692463658, -74.02981339405383)"
63369924,12/11/2024 08:24:50 PM,12/11/2024 09:27:07 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221,941 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,CHARLES PLACE,EVERGREEN AVENUE,CHARLES PLACE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 09:27:12 PM,04 BROOKLYN,3031830064,BROOKLYN,1003376,193444,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69761519705515,-73.93102545902238,"(40.69761519705515, -73.93102545902238)"
63361290,12/11/2024 08:12:48 PM,12/11/2024 09:58:42 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11211,891 GRAND STREET,GRAND STREET,OLIVE STREET,WATERBURY STREET,OLIVE STREET,WATERBURY STREET,ADDRESS,BROOKLYN,GRAND STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 09:58:50 PM,01 BROOKLYN,3029230027,BROOKLYN,1001328,198871,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71251521970372,-73.93839744310189,"(40.71251521970372, -73.93839744310189)"
63368771,12/11/2024 07:51:57 PM,12/11/2024 08:21:44 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11223,2250 WEST   11 STREET,WEST   11 STREET,AVENUE V,AVENUE W,AVENUE V,AVENUE W,ADDRESS,BROOKLYN,WEST   11 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 08:21:47 PM,13 BROOKLYN,3071370001,BROOKLYN,989368,155214,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.59270129501703,-73.98157183758384,"(40.59270129501703, -73.98157183758384)"
63366240,12/11/2024 07:42:39 PM,12/11/2024 09:49:25 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,778 FRANKLIN AVENUE,FRANKLIN AVENUE,ST JOHNS PLACE,LINCOLN PLACE,ST JOHNS PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 09:49:28 PM,08 BROOKLYN,3011780049,BROOKLYN,996032,184080,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67192598398303,-73.95752666637821,"(40.67192598398303, -73.95752666637821)"
63361314,12/11/2024 07:41:56 PM,12/11/2024 09:19:14 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,1033 EAST  102 STREET,EAST  102 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,EAST  102 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 09:19:17 PM,18 BROOKLYN,3082290027,BROOKLYN,1013583,173836,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64376771846967,-73.89430107114183,"(40.64376771846967, -73.89430107114183)"
63367497,12/11/2024 07:21:20 PM,12/11/2024 07:31:15 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,778 FRANKLIN AVENUE,FRANKLIN AVENUE,ST JOHNS PLACE,LINCOLN PLACE,ST JOHNS PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,12/11/2024 07:31:17 PM,08 BROOKLYN,3011780049,BROOKLYN,996032,184080,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67192598398303,-73.95752666637821,"(40.67192598398303, -73.95752666637821)"
63361367,12/11/2024 07:15:46 PM,12/11/2024 09:31:15 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,34 ROCKAWAY AVENUE,ROCKAWAY AVENUE,BAINBRIDGE STREET,CHAUNCEY STREET,BAINBRIDGE STREET,CHAUNCEY STREET,ADDRESS,BROOKLYN,ROCKAWAY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 09:31:19 PM,16 BROOKLYN,3015110040,BROOKLYN,1008738,187983,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68261280396202,-73.91170821500016,"(40.68261280396202, -73.91170821500016)"
